favorite_count,retweet_count,tweet_id
19450,8407,736392552031657984
4367,1408,736365877722001409
8901,3115,736225175608430592
8652,3355,736010884653420544
3934,1283,735991953473572864
4397,1237,735648611367784448
6776,2659,735635087207878657
9629,4707,735274964362878976
3675,993,735256018284875776
3428,1092,735137028879360001
2993,572,734912297295085568
13745,7102,734787690684657664
2742,608,734776360183431168
1646,451,734559631394082816
3926,881,733828123016450049
4015,1141,733822306246479872
3438,1065,733482008106668032
4605,1451,733460102733135873
44619,17621,733109485275860992
2671,599,732732193018155009
3855,1003,732726085725589504
4016,868,732585889486888962
8832,2838,732375214819057664
16324,6154,732005617171337216
3798,1090,731285275100512256
4196,1434,731156023742988288
6682,2234,730924654643314689
5407,2435,730573383004487680
3809,1176,730427201120833536
4180,1182,730211855403241472
5339,2172,730196704625098752
4396,1268,729854734790754305
1856,431,729838605770891264
4358,1390,729823566028484608
6340,2586,729463711119904772
2054,370,729113531270991872
3460,917,728986383096946689
5090,1911,728760639972315136
3032,757,728751179681943552
3620,1169,728653952833728512
5383,2269,728409960103686147
3999,1075,728387165835677696
4722,1328,728046963732717569
4953,1872,728035342121635841
4479,1219,728015554473250816
3206,720,727685679342333952
6431,1962,727644517743104000
4900,1379,727524757080539137
3623,834,727314416056803329
3324,920,727286334147182592
4209,1540,727175381690781696
3983,1490,727155742655025152
7496,2738,726935089318363137
4195,1677,726887082820554753
3882,1124,726828223124897792
4811,1302,726224900189511680
7691,2970,725842289046749185
4537,1527,725786712245440512
5646,2009,725729321944506368
1541,703,725458796924002305
4040,1462,724983749226668032
2593,725,724771698126512129
5800,1847,724405726123311104
4738,1984,724049859469295616
2901,620,724046343203856385
4561,1790,724004602748780546
4236,1374,723912936180330496
8435,3347,723688335806480385
3291,1011,723673163800948736
5761,2110,723179728551723008
4493,1764,722974582966214656
5393,1831,722613351520608256
5086,2124,721503162398597120
2748,686,721001180231503872
3400,866,720785406564900865
2702,760,720775346191278080
4503,1681,720415127506415616
6974,2840,720389942216527872
3131,1098,720340705894408192
4229,1268,720059472081784833
5332,2253,720043174954147842
5281,1979,719991154352222208
4974,1645,719704490224398336
5515,2192,719551379208073216
3022,827,719367763014393856
4822,1403,719339463458033665
3711,1078,719332531645071360
3818,1231,718971898235854848
5720,1973,718939241951195136
20697,9126,718631497683582976
2669,542,718613305783398402
2730,1137,718540630683709445
2846,602,718460005985447936
5320,1685,718454725339934721
2115,565,718246886998687744
4217,1127,718234618122661888
2660,670,717841801130979328
3170,1272,717790033953034240
6281,2069,717537687239008257
1748,510,717428917016076293
3446,945,717421804990701568
6826,2135,717047459982213120
3583,1102,717009362452090881
4627,1317,716802964044845056
5204,1474,716791146589110272
1339,475,716730379797970944
14327,6643,716447146686459905
2574,247,716439118184652801
3041,1225,716285507865542656
5272,1935,716080869887381504
3485,987,715928423106027520
4085,1596,715758151270801409
5093,1920,715733265223708672
3055,634,715704790270025728
4257,1454,715696743237730304
4719,1813,715680795826982913
5955,1772,715360349751484417
3294,768,715342466308784130
2630,736,715220193576927233
5578,2110,715200624753819648
4550,1392,715009755312439296
4094,1166,714982300363173890
8028,4816,714962719905021952
4503,1595,714957620017307648
3571,1122,714631576617938945
3938,1038,714606013974974464
2962,1313,714485234495041536
3281,808,714258258790387713
3570,940,714251586676113411
2480,990,714214115368108032
4673,1569,714141408463036416
3564,869,713919462244790272
2078,616,713909862279876608
3062,829,713900603437621249
5308,1541,713761197720473600
4802,1440,713411074226274305
7854,3183,713177543487135744
4851,1630,713175907180089344
20378,7602,712809025985978368
13474,5616,712717840512598017
4531,1367,712668654853337088
5799,1756,712438159032893441
269,26,712309440758808576
4144,1172,712097430750289920
3211,1016,712092745624633345
3531,556,712085617388212225
2451,700,712065007010385924
0,138,711998809858043904
8776,2601,711968124745228288
3095,1101,711743778164514816
9756,4653,711732680602345472
35865,20500,711694788429553666
4228,1037,711652651650457602
3996,1287,711363825979756544
3596,819,711306686208872448
3275,710,711008018775851008
4960,1561,710997087345876993
2775,779,710844581445812225
2937,606,710833117892898816
2529,636,710658690886586372
5227,2624,710609963652087808
4968,2107,710588934686908417
2574,833,710296729921429505
2308,580,710283270106132480
4945,1425,710272297844797440
2613,1257,710269109699739648
3153,1006,710153181850935296
3017,1008,710140971284037632
5999,2233,710117014656950272
3250,1215,709918798883774466
732,112,709901256215666688
3824,1336,709852847387627521
3865,1367,709566166965075968
3593,1204,709556954897764353
1620,277,709519240576036864
2420,665,709449600415961088
2855,788,709409458133323776
2615,647,709225125749587968
13755,6567,709207347839836162
2634,721,709198395643068416
2213,763,709179584944730112
2236,470,709158332880297985
5197,1864,709042156699303936
1941,745,708853462201716736
3226,1015,708845821941387268
1860,571,708834316713893888
18036,7848,708810915978854401
2997,917,708738143638450176
2790,834,708711088997666817
2768,765,708479650088034305
3357,926,708469915515297792
17516,11330,708400866336894977
3929,1520,708356463048204288
2568,831,708349470027751425
4672,1727,708149363256774660
3707,943,708130923141795840
2937,1102,708119489313951744
2124,610,708109389455101952
4799,2166,708026248782585858
3385,1273,707995814724026368
52,2,707983188426153984
2941,1097,707969809498152960
3593,1079,707776935007539200
2718,696,707741517457260545
4495,2785,707738799544082433
3765,1133,707693576495472641
2834,997,707629649552134146
18557,7236,707610948723478529
2499,789,707420581654872064
2486,673,707411934438625280
3835,1490,707387676719185920
3603,1214,707377100785885184
2698,727,707315916783140866
3022,903,707297311098011648
2796,759,707059547140169728
2404,900,707038192327901184
4433,1540,707021089608753152
2502,664,707014260413456384
15961,8830,706904523814649856
2264,680,706901761596989440
3627,1103,706681918348251136
2814,1224,706644897839910912
2363,718,706593038911545345
3778,1580,706538006853918722
3404,1150,706516534877929472
3768,1035,706346369204748288
23443,9034,706310011488698368
1861,522,706291001778950144
2979,1030,706265994973601792
4291,2511,706169069255446529
5636,1819,706166467411222528
1632,437,706153300320784384
3397,842,705975130514706432
3440,1008,705970349788291072
2597,643,705898680587526145
2132,596,705786532653883392
3475,1308,705591895322394625
3231,1045,705475953783398401
4877,1859,705442520700944385
4188,1931,705428427625635840
3290,854,705239209544720384
2829,900,705223444686888960
2342,585,705102439679201280
2378,683,705066031337840642
4585,1245,704871453724954624
2462,612,704859558691414016
5594,1727,704847917308362754
2906,1136,704819833553219584
7283,3257,704761120771465216
3212,1124,704499785726889984
840,97,704491224099647488
3723,1197,704480331685040129
8804,3999,704364645503647744
1729,393,704347321748819968
1653,519,704134088924532736
2031,629,704113298707505153
3201,1028,704054845121142784
2020,526,703774238772166656
3621,1276,703769065844768768
2853,772,703631701117943808
4229,1709,703611486317502464
4162,1559,703425003149250560
2685,786,703407252292673536
3837,1285,703382836347330562
2085,429,703356393781329922
2152,618,703268521220972544
8064,3494,703079050210877440
28996,14198,703041949650034688
2825,811,702932127499816960
1772,509,702899151802126337
3516,1215,702684942141153280
2398,634,702671118226825216
11332,3712,702598099714314240
3134,1091,702539513671897089
3491,1755,702332542343577600
3604,1156,702321140488925184
2706,860,702276748847800320
5268,1526,702217446468493312
3755,1106,701981390485725185
4167,1149,701952816642965504
3905,1558,701889187134500865
3752,1900,701805642395348998
2299,523,701601587219795968
3080,1055,701570477911896070
2902,680,701545186879471618
13475,5812,701214700881756160
2437,653,700890391244103680
2828,685,700864154249383937
2637,558,700847567345688576
2669,1085,700796979434098688
25130,10673,700747788515020802
2887,915,700518061187723268
2487,646,700505138482569216
4537,2031,700462010979500032
2903,836,700167517596164096
2450,754,700151421916807169
8282,3129,700143752053182464
2890,778,700062718104104960
2262,661,700029284593901568
3627,1529,700002074055016451
3345,1088,699801817392291840
2458,557,699788877217865730
3039,1397,699779630832685056
2150,690,699775878809702401
11252,5174,699691744225525762
6515,2938,699446877801091073
2384,577,699434518667751424
1505,383,699423671849451520
2258,688,699413908797464576
2053,497,699370870310113280
3466,983,699323444782047232
2451,715,699088579889332224
2677,745,699079609774645248
3296,1325,699072405256409088
4173,2059,699060279947165696
2863,1345,699036661657767936
3701,1113,698989035503689728
2975,1020,698953797952008193
2787,699,698907974262222848
2710,774,698710712454139905
1608,425,698703483621523456
1400,388,698635131305795584
2536,704,698549713696649216
2046,516,698355670425473025
2485,1074,698342080612007937
5214,2268,698262614669991936
18408,6750,698195409219559425
3084,830,698178924120031232
1665,372,697995514407682048
3592,1451,697990423684476929
2638,776,697943111201378304
3313,1337,697881462549430272
1909,614,697630435728322560
3467,1144,697616773278015490
3306,1425,697596423848730625
2250,572,697575480820686848
2281,1282,697516214579523584
2662,765,697482927769255936
3748,1552,697463031882764288
5131,2087,697270446429966336
3611,1136,697259378236399616
3316,1315,697255105972801536
2753,751,697242256848379904
3492,1156,696900204696625153
2594,758,696894894812565505
5317,2016,696886256886657024
2689,802,696877980375769088
1615,396,696754882863349760
2293,1069,696744641916489729
2613,757,696713835009417216
4274,1887,696518437233913856
1339,170,696490539101908992
2788,1166,696488710901260288
3531,1284,696405997980676096
2125,750,696100768806522880
3287,1320,695816827381944320
3490,880,695794761660297217
2060,854,695767669421768709
5020,2377,695629776980148225
4787,2026,695446424020918272
9460,4017,695409464418041856
4004,1675,695314793360662529
2888,684,695095422348574720
3116,1239,695074328191332352
1771,685,695064344191721472
2918,885,695051054296211456
2965,1043,694925794720792577
3046,1053,694905863685980160
26068,13517,694669722378485760
1653,328,694356675654983680
2244,700,694352839993344000
1727,557,694342028726001664
2203,569,694329668942569472
4582,2297,694206574471057408
3236,1040,694183373896572928
3705,1176,694001791655137281
2044,457,693993230313091072
1896,413,693942351086120961
2961,673,693647888581312512
1473,150,693644216740769793
2790,472,693642232151285760
2685,894,693629975228977152
1691,422,693622659251335168
5565,2233,693590843962331137
1802,292,693582294167244802
1941,698,693486665285931008
3669,1403,693280720173801472
2622,925,693267061318012928
2459,568,693262851218264065
3133,841,693231807727280129
8668,3622,693155686491000832
1889,695,693109034023534592
2056,523,693095443459342336
2926,838,692919143163629568
2683,998,692905862751522816
1971,682,692901601640583168
2511,910,692894228850999298
3148,998,692828166163931137
7496,4124,692752401762250755
4739,1737,692568918515392513
3504,1529,692535307825213440
2021,474,692530551048294401
1618,265,692423280028966913
10275,3917,692417313023332352
2768,929,692187005137076224
2369,896,692158366030913536
1798,438,692142790915014657
3724,1424,692041934689402880
3153,1081,692017291282812928
4329,1860,691820333922455552
8910,4732,691793053716221953
3179,1161,691756958957883396
2116,577,691675652215414786
2608,656,691483041324204033
4449,1294,691459709405118465
2890,955,691444869282295808
21253,8689,691416866452082688
2828,747,691321916024623104
3253,1019,691096613310316544
1867,385,691090071332753408
6513,3282,690989312272396288
3902,1421,690959652130045952
4536,2245,690938899477221376
3602,1143,690932576555528194
4134,1442,690735892932222976
2384,597,690728923253055490
2547,898,690690673629138944
1435,325,690649993829576704
313,19,690607260360429569
2163,681,690597161306841088
2041,509,690400367696297985
3560,972,690374419777196032
2925,1006,690360449368465409
1644,573,690348396616552449
1845,477,690248561355657216
3056,1180,690021994562220032
2740,836,690015576308211712
4004,1907,690005060500217858
1561,424,689999384604450816
1618,518,689993469801164801
1490,502,689977555533848577
2651,787,689905486972461056
3323,1344,689877686181715968
2369,850,689835978131935233
3501,1052,689661964914655233
11394,4412,689659372465688576
2467,748,689623661272240129
12795,6265,689599056876867584
2257,519,689557536375177216
3735,1609,689517482558820352
2476,1056,689289219123089408
3624,1250,689283819090870273
2197,819,689280876073582592
1273,285,689275259254616065
2805,1212,689255633275777024
3348,1128,689154315265683456
2232,579,689143371370250240
3003,983,688916208532455424
2310,874,688908934925697024
2307,890,688898160958271489
2462,792,688894073864884227
1508,420,688828561667567616
1043,227,688804835492233216
2434,759,688789766343622656
2862,789,688547210804498433
2520,825,688519176466644993
10180,5035,688385280030670848
2426,937,688211956440801280
2328,669,688179443353796608
3093,888,688116655151435777
1878,408,688064179421470721
6009,2872,687841446767013888
2989,1292,687826841265172480
2758,1080,687818504314159109
2625,801,687807801670897665
1935,750,687732144991551489
2660,950,687704180304273409
2121,576,687664829264453632
2104,654,687494652870668288
1760,281,687480748861947905
2187,619,687476254459715584
2243,614,687460506001633280
2081,702,687399393394311168
22073,10411,687317306314240000
4777,2146,687312378585812992
6004,2591,687127927494963200
2371,577,687124485711986689
6370,2803,687109925361856513
2571,1124,687102708889812993
2449,695,687096057537363968
9433,3582,686947101016735744
3852,1551,686760001961103360
3812,1666,686749460672679938
4543,1350,686730991906516992
3072,912,686683045143953408
4042,1544,686618349602762752
2071,607,686606069955735556
1928,769,686394059078897668
3553,996,686386521809772549
2433,637,686377065986265092
2398,776,686358356425093120
4392,1887,686286779679375361
2420,836,686050296934563840
1274,138,686035780142297088
3424,1324,686034024800862208
2704,472,686007916130873345
2009,735,686003207160610816
2326,611,685973236358713344
1801,696,685943807276412928
8277,3303,685906723014619143
2069,140,685681090388975616
2579,666,685667379192414208
3557,1656,685663452032069632
3218,885,685641971164143616
35052,17465,685547936038666240
3336,1298,685532292383666176
10471,4535,685325112850124800
2910,735,685321586178670592
3676,1234,685315239903100929
2262,496,685307451701334016
3419,1371,685268753634967552
2566,764,685198997565345792
4489,1620,685169283572338688
2374,421,684969860808454144
7004,3487,684959798585110529
3523,1191,684940049151070208
3849,552,684926975086034944
3848,1662,684914660081053696
2053,605,684902183876321280
2305,936,684880619965411328
38551,24514,684830982659280897
2979,1124,684800227459624960
9843,4016,684594889858887680
4489,1592,684588130326986752
3312,1418,684567543613382656
2915,1085,684538444857667585
4249,1320,684481074559381504
2169,628,684460069371654144
8999,3727,684241637099323392
1369,239,684225744407494656
4225,1563,684222868335505415
2394,1177,684200372118904832
2108,595,684195085588783105
3831,1343,684188786104872960
2215,764,684177701129875456
3265,1703,684147889187209216
2176,539,684122891630342144
4515,1621,684097758874210310
4163,1262,683857920510050305
2111,397,683852578183077888
2896,1116,683849932751646720
2880,1265,683834909291606017
3053,1195,683828599284170753
3684,1533,683773439333797890
7162,3781,683742671509258241
8058,3291,683515932363329536
3469,1095,683498322573824003
2878,1118,683481228088049664
2676,761,683462770029932544
4290,1837,683449695444799489
8356,2702,683391852557561860
3238,1059,683357973142474752
3162,1173,683142553609318400
3736,1034,683111407806746624
2361,736,683098815881154561
2176,634,683078886620553216
2370,832,683030066213818368
26239,15043,682962037429899265
1953,210,682808988178739200
2706,1258,682788441537560576
1674,494,682750546109968385
1440,397,682697186228989953
3326,1207,682662431982772225
2266,675,682638830361513985
3769,1320,682429480204398592
8319,2019,682406705142087680
2441,773,682393905736888321
1828,518,682389078323662849
3389,1135,682303737705140231
4578,1375,682259524040966145
3566,1341,682242692827447297
20108,11271,682088079302213632
5442,1915,682059653698686977
3525,1088,682047327939461121
7223,2294,682032003584274432
3464,1722,682003177596559360
3043,1161,681981167097122816
2706,951,681891461017812993
14010,4581,681694085539872773
1923,499,681679526984871937
2903,1045,681654059175129088
2100,533,681610798867845120
3893,1489,681579835668455424
15749,6620,681523177663676416
1803,313,681340665377193984
10202,4598,681339448655802368
2918,863,681320187870711809
4347,2072,681302363064414209
3490,1091,681297372102656000
3520,1258,681281657291280384
1597,308,681261549936340994
1645,624,681242418453299201
2629,540,681231109724700672
4077,1691,681193455364796417
2665,749,680970795137544192
4986,2243,680959110691590145
3544,1225,680940246314430465
2285,497,680934982542561280
2609,705,680913438424612864
1945,418,680889648562991104
3766,1513,680836378243002368
2370,751,680805554198020098
2600,925,680801747103793152
3134,1182,680798457301471234
2906,816,680609293079592961
3939,1514,680583894916304897
4639,2162,680497766108381184
1879,542,680494726643068929
2778,844,680473011644985345
1583,564,680440374763077632
1598,329,680221482581123072
3115,1323,680206703334408192
2356,577,680191257256136705
4263,1760,680176173301628928
2538,828,680161097740095489
3955,1972,680145970311643136
2519,1078,680130881361686529
2972,1028,680115823365742593
3891,1554,680100725817409536
13959,10034,680085611152338944
2818,994,680070545539371008
18278,8067,680055455951884288
2155,726,679877062409191424
2365,749,679872969355714560
2678,706,679862121895714818
3143,1402,679854723806179328
2593,887,679844490799091713
39726,15839,679828447187857408
3390,1281,679777920601223168
2311,918,679736210798047232
2367,937,679729593985699840
1817,539,679722016581222400
5208,2347,679530280114372609
2892,823,679527802031484928
3711,1461,679511351870550016
3484,1673,679503373272485890
2304,728,679475951516934144
34856,21324,679462823135686656
2594,1364,679405845277462528
23568,9193,679158373988876288
3028,1163,679148763231985668
3253,1314,679132435750195208
6514,2893,679111216690831360
18712,9299,679062614270468097
2460,781,679047485189439488
3075,1378,679001094530465792
2537,1333,678991772295516161
1796,528,678969228704284672
2810,1018,678800283649069056
3804,1350,678798276842360832
3037,1043,678774928607469569
3864,1553,678767140346941444
1788,544,678764513869611008
7802,3741,678755239630127104
4099,1926,678740035362037760
6082,2753,678708137298427904
3155,1680,678675843183484930
2250,489,678643457146150913
4358,1785,678446151570427904
5916,2880,678424312106393600
4640,2072,678410210315247616
61794,30742,678399652199309312
1731,478,678396796259975168
2044,473,678389028614488064
2655,1020,678380236862578688
1896,612,678341075375947776
1427,304,678334497360859136
12531,6857,678278586130948096
1726,418,678255464182861824
2095,439,678023323247357953
15018,7148,678021115718029313
3701,1879,677961670166224897
1476,463,677918531514703872
5275,2384,677895101218201600
3323,1104,677716515794329600
3689,1622,677700003327029250
1332,363,677698403548192770
2681,950,677687604918272002
3603,1677,677673981332312066
2134,1101,677662372920729601
2040,886,677644091929329666
2322,819,677573743309385728
1409,513,677565715327688705
2665,1322,677557565589463040
7568,4076,677547928504967168
1161,250,677530072887205888
3328,2017,677335745548390400
1477,328,677334615166730240
1189,265,677331501395156992
3938,1693,677328882937298944
1799,611,677314812125323265
1362,471,677301033169788928
2164,790,677269281705472000
3837,1840,677228873407442944
2981,1033,677187300187611136
3015,1203,676975532580409345
2395,907,676957860086095872
1413,448,676949632774234114
2354,980,676948236477857792
1844,426,676946864479084545
2261,855,676942428000112642
13809,5515,676936541936185344
3231,2002,676916996760600576
2426,817,676897532954456065
2294,808,676864501615042560
25124,17605,676821958043033607
1957,741,676819651066732545
1536,469,676811746707918848
5405,2249,676776431406465024
3149,1108,676617503762681856
1183,219,676613908052996102
2039,490,676606785097199616
1280,440,676603393314578432
4954,2410,676593408224403456
1001,142,676590572941893632
2533,896,676588346097852417
1310,312,676582956622721024
2807,1254,676575501977128964
2025,621,676533798876651520
1641,602,676496375194980353
12616,5224,676470639084101634
1863,748,676440007570247681
1526,385,676430933382295552
2243,609,676263575653122048
1335,331,676237365392908289
67100,31989,676219687039057920
1881,661,676215927814406144
2478,1145,676191832485810177
2077,744,676146341966438401
2335,1297,676121918416756736
3042,1284,676101918813499392
3279,1623,676098748976615425
1431,483,676089483918516224
1774,653,675898130735476737
2297,976,675891555769696257
2581,1067,675888385639251968
4531,1570,675878199931371520
1783,632,675870721063669760
2927,1460,675853064436391936
1027,172,675849018447167488
2477,1000,675845657354215424
1652,591,675822767435051008
1140,260,675820929667219457
11101,3787,675798442703122432
1750,537,675781562965868544
1257,388,675740360753160193
2046,928,675710890956750848
2154,771,675707330206547968
693,106,675706639471788032
1953,470,675534494439489536
1276,428,675531475945709568
1122,316,675522403582218240
1414,507,675517828909424640
18482,6485,675501075957489664
3397,1443,675497103322386432
1406,672,675489971617296384
1985,1081,675483430902214656
1623,627,675432746517426176
1838,563,675372240448454658
1136,262,675362609739206656
35178,18963,675354435921575936
4237,2532,675349384339542016
3007,1436,675334060156301312
3920,1795,675166823650848770
6072,2734,675153376133427200
4037,1878,675149409102012420
1026,273,675147105808306176
1300,349,675146535592706048
2305,1011,675145476954566656
1398,542,675135153782571009
2120,877,675113801096802304
1042,283,675111688094527488
3006,1259,675109292475830276
1141,366,675047298674663426
2918,1335,675015141583413248
1057,252,675006312288268288
1672,517,675003128568291329
2433,1232,674999807681908736
934,391,674805413498527744
3240,949,674800520222154752
2697,1225,674793399141146624
1180,278,674790488185167872
871,230,674788554665512960
2169,1335,674781762103414784
1213,532,674774481756377088
1981,883,674767892831932416
852,263,674764817387900928
1456,488,674754018082705410
1580,516,674752233200820224
1514,607,674743008475090944
527,55,674742531037511680
1194,437,674739953134403584
693,103,674737130913071104
1237,510,674690135443775488
1751,729,674670581682434048
994,276,674664755118911488
1533,557,674646392044941312
1111,311,674644256330530816
1806,650,674638615994089473
1617,637,674632714662858753
1013,115,674606911342424069
6676,2275,674468880899788800
1137,393,674447403907457024
1198,426,674436901579923456
1536,592,674422304705744896
731,157,674416750885273600
1289,515,674410619106390016
1607,635,674394782723014656
931,346,674372068062928900
602,83,674330906434379776
1516,570,674318007229923329
12129,7641,674307341513269249
15817,6533,674291837063053312
1682,800,674271431610523648
961,255,674269164442398721
1766,936,674265582246694913
1391,498,674262580978937856
1581,619,674255168825880576
804,186,674082852460433408
1047,316,674075285688614912
6769,2450,674063288070742018
3576,1441,674053186244734976
1564,530,674051556661161984
1520,710,674045139690631169
772,142,674042553264685056
1176,456,674038233588723717
906,240,674036086168010753
1914,1360,674024893172875264
1208,340,674019345211760640
1676,714,674014384960745472
1297,393,674008982932058114
2091,1069,673956914389192708
1251,401,673919437611909120
3406,1799,673906403526995968
994,274,673887867907739649
3289,843,673716320723169284
3815,2303,673715861853720576
1114,325,673711475735838725
908,306,673709992831262724
1153,315,673708611235921920
1177,434,673707060090052608
1337,439,673705679337693185
1532,638,673700254269775872
4067,2165,673697980713705472
1855,700,673689733134946305
1325,534,673688752737402881
1544,479,673686845050527744
1460,521,673680198160809984
1339,397,673662677122719744
769,265,673656262056419329
1194,404,673636718965334016
1691,802,673612854080196609
1273,403,673583129559498752
882,297,673580926094458881
1482,613,673576835670777856
1088,338,673363615379013632
1558,728,673359818736984064
1606,652,673355879178194945
1761,597,673352124999274496
784,229,673350198937153538
2700,1422,673345638550134785
1038,289,673343217010679808
1362,649,673342308415348736
14441,8705,673320132811366400
924,293,673317986296586240
8046,3484,673295268553605120
1134,400,673270968295534593
1510,798,673240798075449344
2410,929,673213039743795200
1822,688,673148804208660480
2092,786,672997845381865473
1001,328,672995267319328768
1039,314,672988786805112832
1338,593,672984142909456390
1930,1079,672980819271634944
1813,1015,672975131468300288
1019,391,672970152493887488
1405,602,672968025906282496
1530,701,672964561327235073
1452,550,672902681409806336
944,459,672898206762672129
1661,897,672884426393653248
1096,405,672877615439593473
1398,623,672834301050937345
1343,533,672828477930868736
1032,348,672640509974827008
1377,542,672622327801233409
1302,644,672614745925664768
1180,424,672609152938721280
1188,445,672604026190569472
1411,661,672594978741354496
1014,367,672591762242805761
782,207,672591271085670400
1089,404,672538107540070400
696,189,672523490734551040
1187,482,672488522314567680
1221,665,672482722825261057
757,137,672481316919734272
1529,770,672475084225949696
1447,598,672466075045466113
6888,3677,672272411274932228
1588,666,672267570918129665
1212,383,672264251789176834
2999,1699,672256522047614977
1515,800,672254177670729728
1833,656,672248013293752320
733,169,672245253877968896
953,347,672239279297454080
1956,1089,672231046314901505
833,231,672222792075620352
2414,1270,672205392827572224
1074,408,672169685991993344
918,395,672160042234327040
1876,792,672139350159835138
2578,1253,672125275208069120
1063,395,672095186491711488
1003,402,672082170312290304
1389,564,672068090318987265
9016,4519,671896809300709376
1415,618,671891728106971137
3693,1488,671882082306625538
1507,748,671879137494245376
1330,601,671874878652489728
1191,548,671866342182637568
977,502,671855973984772097
7527,3811,671789708968640512
1269,572,671768281401958400
1788,999,671763349865160704
1430,841,671744970634719232
779,248,671743150407421952
1534,819,671735591348891648
9119,4795,671729906628341761
13679,7931,671561002136281088
967,229,671550332464455680
1444,658,671547767500775424
2126,1145,671544874165002241
1166,616,671542985629241344
993,436,671538301157904385
1253,441,671536543010570240
1092,631,671533943490011136
896,280,671528761649688577
1499,582,671520732782923777
1010,319,671518598289059840
1734,791,671511350426865664
7495,3866,671504605491109889
980,481,671497587707535361
1073,516,671488513339211776
621,226,671486386088865792
806,253,671485057807351808
1513,805,671390180817915904
1193,325,671362598324076544
426,157,671357843010908160
508,119,671355857343524864
1031,476,671347597085433856
788,241,671186162933985280
1193,378,671182547775299584
931,390,671166507850801152
1763,1198,671163268581498880
401,89,671159727754231808
769,241,671154572044468225
714,166,671151324042559489
713,254,671147085991960577
1246,713,671141549288370177
996,448,671138694582165504
796,212,671134062904504320
3729,2763,671122204919246848
1436,842,671115716440031232
1225,478,671109016219725825
1175,317,670995969505435648
7989,4324,670842764863651840
634,213,670840546554966016
1189,758,670838202509447168
474,135,670833812859932673
780,242,670832455012716544
5961,4485,670826280409919488
824,205,670823764196741120
647,105,670822709593571328
3410,1708,670815497391357952
1202,295,670811965569282048
1234,546,670807719151067136
2098,1035,670804601705242624
362,95,670803562457407488
780,262,670797304698376195
889,298,670792680469889025
700,255,670789397210615808
640,218,670786190031921152
872,431,670783437142401025
1691,863,670782429121134593
831,317,670780561024270336
345,77,670778058496974848
1154,466,670764103623966721
475,123,670755717859713024
1030,558,670733412878163972
887,403,670727704916926465
1301,547,670717338665226240
814,405,670704688707301377
632,266,670691627984359425
799,315,670679630144274432
267,45,670676092097810432
11452,5537,670668383499735048
1635,835,670474236058800128
375,90,670468609693655041
1048,608,670465786746662913
580,225,670452855871037440
1264,729,670449342516494336
7120,2153,670444955656130560
690,213,670442337873600512
1127,570,670435821946826752
1501,708,670434127938719744
345,122,670433248821026816
1484,694,670428280563085312
551,179,670427002554466305
1415,709,670421925039075328
668,342,670420569653809152
604,350,670417414769758208
2176,991,670411370698022913
600,249,670408998013820928
460,173,670403879788544000
593,234,670385711116361728
785,295,670374371102445568
344,71,670361874861563904
451,122,670338931251150849
4110,1359,670319130621435904
452,151,670303360680108032
750,315,670290420111441920
1106,365,670093938074779648
740,275,670086499208155136
2390,1373,670079681849372674
1674,874,670073503555706880
676,278,670069087419133954
822,373,670061506722140161
716,357,670055038660800512
684,191,670046952931721218
801,118,670040295598354432
625,306,670037189829525505
352,100,670003130994700288
344,92,669993076832759809
471,175,669972011175813120
317,65,669970042633789440
536,183,669942763794931712
400,115,669926384437997569
250,64,669923323644657664
858,431,669753178989142016
289,71,669749430875258880
551,99,669684865554620416
412,119,669683899023405056
375,146,669682095984410625
712,311,669680153564442624
860,482,669661792646373376
3769,1963,669625907762618368
1006,401,669603084620980224
550,163,669597912108789760
1587,1017,669583744538451968
467,156,669573570759163904
1684,1085,669571471778410496
248,61,669567591774625800
413,133,669564461267722241
383,83,669393256313184256
1425,792,669375718304980992
524,196,669371483794317312
485,172,669367896104181761
669,252,669363888236994561
390,134,669359674819481600
2889,1390,669354382627049472
687,281,669353438988365824
474,207,669351434509529089
1081,452,669328503091937280
610,127,669327207240699904
525,223,669324657376567296
958,422,669216679721873412
468,183,669214165781868544
1074,522,669203728096960512
698,336,669037058363662336
785,403,669015743032369152
610,269,669006782128353280
22118,6965,669000397445533696
468,254,668994913074286592
802,381,668992363537309700
726,356,668989615043424256
961,516,668988183816871936
578,183,668986018524233728
573,340,668981893510119424
842,382,668979806671884288
1386,641,668975677807423489
161,25,668967877119254528
757,263,668960084974809088
300,77,668955713004314625
284,63,668932921458302977
338,107,668902994700836864
422,164,668892474547511297
566,322,668872652652679168
479,184,668852170888998912
467,150,668826086256599040
610,291,668815180734689280
749,409,668779399630725120
562,233,668655139528511488
962,588,668645506898350081
939,576,668643542311546881
1145,573,668641109086707712
1114,528,668636665813057536
3024,1788,668633411083464705
763,349,668631377374486528
341,123,668627278264475648
417,140,668625577880875008
1551,851,668623201287675904
211,45,668620235289837568
654,341,668614819948453888
1760,1174,668587383441514497
265,62,668567822092664832
561,250,668544745690562560
497,231,668542336805281792
265,79,668537837512433665
496,242,668528771708952576
345,116,668507509523615744
436,146,668496999348633600
453,253,668484198282485761
491,162,668480044826800133
936,560,668466899341221888
656,319,668297328638447616
264,34,668291999406125056
535,149,668286279830867968
886,248,668274247790391296
592,261,668268907921326080
1385,667,668256321989451776
1056,523,668248472370458624
6614,3100,668237644992782336
323,115,668226093875376128
537,215,668221241640230912
586,206,668204964695683073
696,210,668190681446379520
